AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,LAT_DEGREES,LATITUDE,LON_DEGREES,LONGITUDE
PWA,"Oklahoma City, OK",United States,Oklahoma,35,35.53277778,97,-97.64916667
PWA,"Oklahoma City, OK",United States,Oklahoma,35,35.53416667,97,-97.64666667
PWA,"Oklahoma City, OK",United States,Oklahoma,35,35.53416667,97,-97.64694444
PWK,"Chicago, IL",United States,Illinois,42,42.1125,87,-87.90111111
PWK,"Chicago, IL",United States,Illinois,42,42.1125,87,-87.90111111
PWK,"Chicago, IL",United States,Illinois,42,42.1125,87,-87.90111111
PWK,"Chicago, IL",United States,Illinois,42,42.11416667,87,-87.90166667
PWM,"Portland, ME",United States,Maine,43,43.64444444,70,-70.30361111
PWM,"Portland, ME",United States,Maine,43,43.64611111,70,-70.30916667
PWM,"Portland, ME",United States,Maine,43,43.64555556,70,-70.30861111
PWM,"Portland, ME",United States,Maine,43,43.64611111,70,-70.30916667
PWM,"Portland, ME",United States,Maine,43,43.64555556,70,-70.30861111
PWR,"Big Port Walter, AK",United States,Alaska,56,56.38333333,134,-134.65
PWT,"Bremerton, WA",United States,Washington,47,47.485,122,-122.7633333
PWT,"Bremerton, WA",United States,Washington,47,47.485,122,-122.7633333
PWT,"Bremerton, WA",United States,Washington,47,47.49027778,122,-122.7647222
PYA,"Port Ashton, AK",United States,Alaska,60,60.0575,148,-148.0511111
PYL,"Perry Island, AK",United States,Alaska,60,60.68583333,147,-147.9166667
PYM,"Plymouth, MA",United States,Massachusetts,41,41.90972222,70,-70.72944444
PYM,"Plymouth, MA",United States,Massachusetts,41,41.90916667,70,-70.72888889
PYM,"Plymouth, MA",United States,Massachusetts,41,41.90861111,70,-70.72777778
PYM,"Plymouth, MA",United States,Massachusetts,41,41.90916667,70,-70.72888889
PYM,"Plymouth, MA",United States,Massachusetts,41,41.90861111,70,-70.72777778
QAF,"Jackpot, NV",United States,Nevada,41,41.97694444,114,-114.6586111
QAF,"Jackpot, NV",United States,Nevada,41,41.97611111,114,-114.6580556
QAF,"Jackpot, NV",United States,Nevada,41,41.97583333,114,-114.6580556
QAF,"Jackpot, NV",United States,Nevada,41,41.97611111,114,-114.6580556
QAF,"Jackpot, NV",United States,Nevada,41,41.97583333,114,-114.6580556
QAJ,"Globe, AZ",United States,Arizona,33,33.35277778,110,-110.6633333
QAJ,"Globe, AZ",United States,Arizona,33,33.35305556,110,-110.6672222
QAK,"Port Clinton, OH",United States,Ohio,41,41.51805556,82,-82.86833333
QAK,"Port Clinton, OH",United States,Ohio,41,41.51638889,82,-82.86944444
QAK,"Port Clinton, OH",United States,Ohio,41,41.51638889,82,-82.86944444
QAK,"Port Clinton, OH",United States,Ohio,41,41.51638889,82,-82.86944444
QAK,"Port Clinton, OH",United States,Ohio,41,41.51638889,82,-82.86944444
QAL,"Kelleys Island, OH",United States,Ohio,41,41.60277778,82,-82.68472222
QAL,"Kelleys Island, OH",United States,Ohio,41,41.60277778,82,-82.68527778
QAL,"Kelleys Island, OH",United States,Ohio,41,41.60277778,82,-82.68472222
QAL,"Kelleys Island, OH",United States,Ohio,41,41.60305556,82,-82.685
QAO,"Lyndonville, VT",United States,Vermont,44,44.56916667,72,-72.01805556
QAS,"Houston, TX",United States,Texas,29,29.67777778,95,-95.41194444
QAX,"Marina del Ray, CA",United States,California,33,33.96666667,118,-118.45
QBH,"Lathrop Wells, NV",United States,Nevada,36,36.63472222,116,-116.4125
QBI,"Green River, UT",United States,Utah,38,38.78055556,110,-110.3291667
QBM,"Put-In-Bay, OH",United States,Ohio,41,41.63666667,82,-82.82833333
QBM,"Put-In-Bay, OH",United States,Ohio,41,41.63666667,82,-82.8275
QBN,"Middle Bass Island, OH",United States,Ohio,41,41.685,82,-82.805
QBN,"Middle Bass Island, OH",United States,Ohio,41,41.68833333,82,-82.80805556
QBN,"Middle Bass Island, OH",United States,Ohio,41,41.685,82,-82.805
QBN,"Middle Bass Island, OH",United States,Ohio,41,41.68833333,82,-82.80805556
QBT,"Indian Creek, ID",United States,Idaho,44,44.76111111,115,-115.1072222
QBT,"Indian Creek, ID",United States,Idaho,44,44.77083333,115,-115.1041667
QBX,"Abilene, KS",United States,Kansas,38,38.9,97,-97.23333333
QBY,"North Bass Island, OH",United States,Ohio,41,41.71805556,82,-82.82111111
QBY,"North Bass Island, OH",United States,Ohio,41,41.71666667,82,-82.81666667
QCG,"Challis, ID",United States,Idaho,44,44.51916667,114,-114.22
QCT,"Levelland, TX",United States,Texas,33,33.55,102,-102.3666667
QCW,"Crane Island, WA",United States,Washington,48,48.6,123,-123
QCX,"Martinsville, VA",United States,Virginia,36,36.62972222,80,-80.01666667
QEM,"Emerald Bay, CA",United States,California,33,33.55833333,117,-117.7111111
QFX,"Avalon, CA",United States,California,33,33.40027778,118,-118.3833333
QGS,"Houghton, MI",United States,Michigan,47,47.16666667,88,-88.5
QHI,"Houston, TX",United States,Texas,29,29.68361111,95,-95.5
QHO,"Houston, TX",United States,Texas,29,29.81416667,95,-95.30916667
QIR,"Isle Royale Park, MI",United States,Michigan,47,47.83333333,88,-88.83333333
QKV,"Kona Village, HI",United States,Hawaii,19,19.64722222,156,-156.0119444
QMA,"Kennesaw, GA",United States,Georgia,34,34.01305556,84,-84.59694444
QMA,"Kennesaw, GA",United States,Georgia,34,34.01305556,84,-84.59694444
QMA,"Kennesaw, GA",United States,Georgia,34,34.01305556,84,-84.59694444
QMA,"Kennesaw, GA",United States,Georgia,34,34.01333333,84,-84.6
QMA,"Kennesaw, GA",United States,Georgia,34,34.01305556,84,-84.59694444
QMH,"Houston, TX",United States,Texas,29,29.69777778,95,-95.4075
QMN,"Mansfield, MA",United States,Massachusetts,42,42.00194444,71,-71.20138889
QMN,"Mansfield, MA",United States,Massachusetts,42,42.00083333,71,-71.19833333
QMN,"Mansfield, MA",United States,Massachusetts,42,42,71,-71.19666667
QMN,"Mansfield, MA",United States,Massachusetts,42,42.00083333,71,-71.19833333
QMN,"Mansfield, MA",United States,Massachusetts,42,42,71,-71.19666667
QOR,"Orange, VA",United States,Virginia,38,38.24666667,78,-78.04722222
QPO,"Houston, TX",United States,Texas,29,29.74111111,95,-95.45638889
QPT,"Pittsfield, ME",United States,Maine,44,44.76861111,69,-69.37444444
QPT,"Pittsfield, ME",United States,Maine,44,44.77083333,69,-69.37916667
QQB,"Keyes Point, AK",United States,Alaska,60,60.15,154,-154.6166667
QQC,"Nimiuk Point, AK",United States,Alaska,66,66.78333333,162,-162.0166667
QQD,"Boston, MA",United States,Massachusetts,42,42.3675,71,-71.06666667
QQE,"Sealing Point, AK",United States,Alaska,67,67.11666667,163,-163.75
QQG,"Westminster, MD",United States,Maryland,39,39.60833333,77,-77.00777778
QQJ,"Stevensville, MT",United States,Montana,46,46.52222222,114,-114.0569444
QQJ,"Stevensville, MT",United States,Montana,46,46.525,114,-114.0527778
QQL,"Bonners Ferry, ID",United States,Idaho,48,48.72638889,116,-116.2944444
QQL,"Bonners Ferry, ID",United States,Idaho,48,48.72583333,116,-116.2952778
QQM,"Shingletown, CA",United States,California,40,40.52222222,121,-121.8166667
QQN,"Woodlake, CA",United States,California,36,36.39888889,119,-119.1063889
QQN,"Woodlake, CA",United States,California,36,36.39888889,119,-119.1072222
QQN,"Woodlake, CA",United States,California,36,36.39888889,119,-119.1069444
QQN,"Woodlake, CA",United States,California,36,36.39888889,119,-119.1072222
QQN,"Woodlake, CA",United States,California,36,36.39888889,119,-119.1069444
QQQ,"Grass Valley, CA",United States,California,39,39.22444444,121,-121.0013889
QQQ,"Grass Valley, CA",United States,California,39,39.22416667,121,-121.0030556
QQQ,"Grass Valley, CA",United States,California,39,39.22416667,121,-121.0025
QQQ,"Grass Valley, CA",United States,California,39,39.22416667,121,-121.0030556
QQQ,"Grass Valley, CA",United States,California,39,39.22416667,121,-121.0025
QQS,"Eastsound, WA",United States,Washington,48,48.71166667,123,-123.0183333
QQT,"Peachtree City, GA",United States,Georgia,33,33.35722222,84,-84.57194444
QQT,"Peachtree City, GA",United States,Georgia,33,33.35777778,84,-84.5725
QQT,"Peachtree City, GA",United States,Georgia,33,33.35722222,84,-84.57194444
QQT,"Peachtree City, GA",United States,Georgia,33,33.35777778,84,-84.5725
QQU,"Window Rock, AZ",United States,Arizona,35,35.65194444,109,-109.0666667
QQU,"Window Rock, AZ",United States,Arizona,35,35.65194444,109,-109.0675
QQX,"Healdsburg, CA",United States,California,38,38.65361111,122,-122.8983333
QQX,"Healdsburg, CA",United States,California,38,38.65277778,122,-122.8986111
QQY,"San Marcos, TX",United States,Texas,29,29.89333333,97,-97.86444444
QQY,"San Marcos, TX",United States,Texas,29,29.89277778,97,-97.86305556
QQY,"San Marcos, TX",United States,Texas,29,29.89277778,97,-97.86305556
QQY,"San Marcos, TX",United States,Texas,29,29.89277778,97,-97.86305556
QQY,"San Marcos, TX",United States,Texas,29,29.89277778,97,-97.86305556
QRD,"Redondo Beach, CA",United States,California,33,33.81694444,118,-118.3666667
QSO,"Southbridge, MA",United States,Massachusetts,42,42.1,72,-72.03333333
QSO,"Southbridge, MA",United States,Massachusetts,42,42.10111111,72,-72.03888889
RAC,"Racine, WI",United States,Wisconsin,42,42.76111111,87,-87.81388889
RAC,"Racine, WI",United States,Wisconsin,42,42.76111111,87,-87.81388889
RAC,"Racine, WI",United States,Wisconsin,42,42.76111111,87,-87.81388889
RAC,"Racine, WI",United States,Wisconsin,42,42.76111111,87,-87.81388889
RAL,"Riverside, CA",United States,California,33,33.95166667,117,-117.4441667
RAL,"Riverside, CA",United States,California,33,33.95194444,117,-117.445
RAP,"Rapid City, SD",United States,South Dakota,44,44.04527778,103,-103.0569444
RAP,"Rapid City, SD",United States,South Dakota,44,44.04527778,103,-103.0572222
RAX,"Red Bank, NJ",United States,New Jersey,40,40.31722222,74,-74.03888889
RAX,"Red Bank, NJ",United States,New Jersey,40,40.31666667,74,-74.03305556
RBB,"Ugashik, AK",United States,Alaska,57,57.51638889,157,-157.3877778
RBD,"Dallas/Fort Worth, TX",United States,Texas,32,32.68027778,96,-96.86722222
RBD,"Dallas/Fort Worth, TX",United States,Texas,32,32.68083333,96,-96.86833333
RBF,"Big Bear City, CA",United States,California,34,34.26361111,116,-116.8536111
RBF,"Big Bear City, CA",United States,California,34,34.26388889,116,-116.8561111
RBG,"Roseburg, OR",United States,Oregon,43,43.23888889,123,-123.3597222
RBG,"Roseburg, OR",United States,Oregon,43,43.23888889,123,-123.3558333
RBG,"Roseburg, OR",United States,Oregon,43,43.23944444,123,-123.3558333
RBG,"Roseburg, OR",United States,Oregon,43,43.23888889,123,-123.3558333
RBG,"Roseburg, OR",United States,Oregon,43,43.23944444,123,-123.3558333
RBH,"Brooks Lodge, AK",United States,Alaska,58,58.55,155,-155.8
RBL,"Red Bluff, CA",United States,California,40,40.15138889,122,-122.2511111
RBL,"Red Bluff, CA",United States,California,40,40.15055556,122,-122.2522222
RBL,"Red Bluff, CA",United States,California,40,40.15027778,122,-122.2522222
RBL,"Red Bluff, CA",United States,California,40,40.15055556,122,-122.2522222
RBL,"Red Bluff, CA",United States,California,40,40.15027778,122,-122.2522222
RBN,"Fort Jefferson, FL",United States,Florida,24,24.62861111,82,-82.87333333
RBW,"Walterboro, SC",United States,South Carolina,32,32.92111111,80,-80.64055556
RBY,"Ruby, AK",United States,Alaska,64,64.73,155,-155.4608333
RBY,"Ruby, AK",United States,Alaska,64,64.72722222,155,-155.47
RCA,"Rapid City, SD",United States,South Dakota,44,44.145,103,-103.1030556
RCA,"Rapid City, SD",United States,South Dakota,44,44.145,103,-103.1036111
RCE,"Roche Harbor, WA",United States,Washington,48,48.61222222,123,-123.1386111
RCT,"Reed City, MI",United States,Michigan,43,43.89166667,85,-85.51666667
RDB,"Red Dog, AK",United States,Alaska,68,68.03166667,162,-162.9
RDB,"Red Dog, AK",United States,Alaska,68,68.03222222,162,-162.8991667
RDD,"Redding, CA",United States,California,40,40.50833333,122,-122.2922222
RDD,"Redding, CA",United States,California,40,40.50888889,122,-122.2933333
RDG,"Reading, PA",United States,Pennsylvania,40,40.37861111,75,-75.96388889
RDG,"Reading, PA",United States,Pennsylvania,40,40.37861111,75,-75.96527778
RDM,"Bend/Redmond, OR",United States,Oregon,44,44.25444444,121,-121.1513889
RDM,"Bend/Redmond, OR",United States,Oregon,44,44.25416667,121,-121.15
RDR,"Red River, ND",United States,North Dakota,47,47.96111111,97,-97.40083333
RDR,"Red River, ND",United States,North Dakota,47,47.96111111,97,-97.40111111
RDU,"Raleigh/Durham, NC",United States,North Carolina,35,35.87527778,78,-78.78194444
RDU,"Raleigh/Durham, NC",United States,North Carolina,35,35.87777778,78,-78.7875
RDV,"Red Devil, AK",United States,Alaska,61,61.78722222,157,-157.3469444
RDV,"Red Devil, AK",United States,Alaska,61,61.78805556,157,-157.3502778
REB,"Redlands, CA",United States,California,34,34.08527778,117,-117.1455556
REB,"Redlands, CA",United States,California,34,34.08527778,117,-117.1463889
RED,"Reedsville, PA",United States,Pennsylvania,40,40.6775,77,-77.62694444
REE,"Lubbock, TX",United States,Texas,33,33.59638889,102,-102.0419444
REH,"Rehoboth, DE",United States,Delaware,38,38.71944444,75,-75.12666667
RFD,"Rockford, IL",United States,Illinois,42,42.19722222,89,-89.0925
RFD,"Rockford, IL",United States,Illinois,42,42.19527778,89,-89.09722222
RHI,"Rhinelander, WI",United States,Wisconsin,45,45.63138889,89,-89.4575
RHI,"Rhinelander, WI",United States,Wisconsin,45,45.63083333,89,-89.46666667
RIC,"Richmond, VA",United States,Virginia,37,37.50527778,77,-77.31972222
RID,"Richmond, IN",United States,Indiana,39,39.75722222,84,-84.84277778
RID,"Richmond, IN",United States,Indiana,39,39.75722222,84,-84.84277778
RID,"Richmond, IN",United States,Indiana,39,39.75611111,84,-84.84277778
RIE,"Rice Lake, WI",United States,Wisconsin,45,45.47916667,91,-91.72277778
RIF,"Richfield, UT",United States,Utah,38,38.74111111,112,-112.0944444
RIF,"Richfield, UT",United States,Utah,38,38.73638889,112,-112.0988889
RIF,"Richfield, UT",United States,Utah,38,38.73416667,112,-112.1016667
RIF,"Richfield, UT",United States,Utah,38,38.73638889,112,-112.0988889
RIF,"Richfield, UT",United States,Utah,38,38.73416667,112,-112.1016667
RIL,"Rifle, CO",United States,Colorado,39,39.51805556,107,-107.7791667
RIL,"Rifle, CO",United States,Colorado,39,39.51805556,107,-107.7791667
RIL,"Rifle, CO",United States,Colorado,39,39.52666667,107,-107.7280556
RIL,"Rifle, CO",United States,Colorado,39,39.52666667,107,-107.7280556
RIL,"Rifle, CO",United States,Colorado,39,39.52666667,107,-107.7280556
RIL,"Rifle, CO",United States,Colorado,39,39.52666667,107,-107.7280556
RIR,"Riverside, CA",United States,California,33,33.98972222,117,-117.4097222
RIR,"Riverside, CA",United States,California,33,33.98888889,117,-117.41
RIV,"Riverside, CA",United States,California,33,33.88055556,117,-117.2586111
RIV,"Riverside, CA",United States,California,33,33.88083333,117,-117.2594444
RIW,"Riverton/Lander, WY",United States,Wyoming,43,43.06444444,108,-108.4569444
RIW,"Riverton/Lander, WY",United States,Wyoming,43,43.06416667,108,-108.4597222
RKD,"Rockland, ME",United States,Maine,44,44.05916667,69,-69.09805556
RKD,"Rockland, ME",United States,Maine,44,44.06,69,-69.09916667
RKH,"Rock Hill, SC",United States,South Carolina,34,34.98777778,81,-81.05722222
RKP,"Rockport, TX",United States,Texas,28,28.08666667,97,-97.04444444
RKP,"Rockport, TX",United States,Texas,28,28.08611111,97,-97.04361111
RKR,"Poteau, OK",United States,Oklahoma,35,35.0225,94,-94.62
RKR,"Poteau, OK",United States,Oklahoma,35,35.02166667,94,-94.62138889
RKS,"Rock Springs, WY",United States,Wyoming,41,41.59638889,109,-109.0658333
RKS,"Rock Springs, WY",United States,Wyoming,41,41.59416667,109,-109.0652778
RKW,"Rockwood, TN",United States,Tennessee,35,35.92222222,84,-84.68972222
RLA,"Rolla, MO",United States,Missouri,37,37.93555556,91,-91.81361111
RLA,"Rolla, MO",United States,Missouri,37,37.93555556,91,-91.8025
RLD,"Richland, WA",United States,Washington,46,46.30833333,119,-119.3055556
RLD,"Richland, WA",United States,Washington,46,46.30555556,119,-119.3041667
RLU,"Bornite/Ruby Creek, AK",United States,Alaska,67,67.10166667,156,-156.9291667
RME,"Rome, NY",United States,New York,43,43.23388889,75,-75.4075
RME,"Rome, NY",United States,New York,43,43.23388889,75,-75.40694444
RMG,"Rome, GA",United States,Georgia,34,34.35138889,85,-85.15861111
RMG,"Rome, GA",United States,Georgia,34,34.35083333,85,-85.15861111
RMG,"Rome, GA",United States,Georgia,34,34.35083333,85,-85.15861111
RMG,"Rome, GA",United States,Georgia,34,34.35083333,85,-85.15861111
RMG,"Rome, GA",United States,Georgia,34,34.35083333,85,-85.15861111
RMN,"Stafford, VA",United States,Virginia,38,38.39805556,77,-77.45555556
RMP,"Rampart, AK",United States,Alaska,65,65.50833333,150,-150.1402778
RMP,"Rampart, AK",United States,Alaska,65,65.50777778,150,-150.1408333
RNC,"McMinnville, TN",United States,Tennessee,35,35.69861111,85,-85.84388889
RND,"San Antonio, TX",United States,Texas,29,29.52944444,98,-98.27861111
RND,"San Antonio, TX",United States,Texas,29,29.52888889,98,-98.27805556
RNG,"Rangely, CO",United States,Colorado,40,40.09472222,108,-108.7605556
RNG,"Rangely, CO",United States,Colorado,40,40.09388889,108,-108.7630556
RNH,"New Richmond, WI",United States,Wisconsin,45,45.14777778,92,-92.53916667
RNM,"Ramona, CA",United States,California,33,33.03916667,116,-116.9152778
RNO,"Reno, NV",United States,Nevada,39,39.49777778,119,-119.7675
RNO,"Reno, NV",United States,Nevada,39,39.49916667,119,-119.7680556
RNT,"Renton, WA",United States,Washington,47,47.49305556,122,-122.2158333
ROA,"Roanoke, VA",United States,Virginia,37,37.32472222,79,-79.97638889
ROA,"Roanoke, VA",United States,Virginia,37,37.32555556,79,-79.97555556
ROA,"Roanoke, VA",United States,Virginia,37,37.32555556,79,-79.97555556
ROA,"Roanoke, VA",United States,Virginia,37,37.32555556,79,-79.97555556
ROA,"Roanoke, VA",United States,Virginia,37,37.32555556,79,-79.97555556
ROC,"Rochester, NY",United States,New York,43,43.12138889,77,-77.67083333
ROC,"Rochester, NY",United States,New York,43,43.12138889,77,-77.67083333
ROC,"Rochester, NY",United States,New York,43,43.11888889,77,-77.6725
ROC,"Rochester, NY",United States,New York,43,43.11916667,77,-77.67194444
ROC,"Rochester, NY",United States,New York,43,43.11888889,77,-77.6725
ROC,"Rochester, NY",United States,New York,43,43.11916667,77,-77.67194444
ROG,"Rogers, AR",United States,Arkansas,36,36.37222222,94,-94.10694444
ROG,"Rogers, AR",United States,Arkansas,36,36.3725,94,-94.10694444
ROG,"Rogers, AR",United States,Arkansas,36,36.3725,94,-94.10694444
ROG,"Rogers, AR",United States,Arkansas,36,36.3725,94,-94.10694444
ROG,"Rogers, AR",United States,Arkansas,36,36.3725,94,-94.10694444
ROL,"Roosevelt, UT",United States,Utah,40,40.27833333,110,-110.0513889
ROP,"Rota, TT",United States,U.S. Pacific Trust Territories and Possessions,14,14.17333333,145,145.2388889
ROP,"Rota, TT",United States,U.S. Pacific Trust Territories and Possessions,14,14.17444444,145,145.2411111
ROP,"Rota, TT",United States,U.S. Pacific Trust Territories and Possessions,14,14.17444444,145,145.2411111
ROP,"Rota, TT",United States,U.S. Pacific Trust Territories and Possessions,14,14.17444444,145,145.2411111
ROP,"Rota, TT",United States,U.S. Pacific Trust Territories and Possessions,14,14.17444444,145,145.2411111
ROP,"Rota, TT",United States,U.S. Pacific Trust Territories and Possessions,14,14.17444444,145,145.2411111
ROP,"Rota, TT",United States,U.S. Pacific Trust Territories and Possessions,14,14.17444444,145,145.2411111
ROP,"Rota, TT",United States,U.S. Pacific Trust Territories and Possessions,14,14.17444444,145,145.2411111
ROR,"Koror, TT",United States,U.S. Pacific Trust Territories and Possessions,7,7.36444444,134,134.5538889
ROW,"Roswell, NM",United States,New Mexico,33,33.30166667,104,-104.5305556
ROW,"Roswell, NM",United States,New Mexico,33,33.3,104,-104.5294444
ROW,"Roswell, NM",United States,New Mexico,33,33.30166667,104,-104.5305556
ROW,"Roswell, NM",United States,New Mexico,33,33.3,104,-104.5294444
ROX,"Roseau, MN",United States,Minnesota,48,48.85555556,95,-95.69527778
ROX,"Roseau, MN",United States,Minnesota,48,48.85611111,95,-95.69694444
ROX,"Roseau, MN",United States,Minnesota,48,48.85638889,95,-95.69694444
ROX,"Roseau, MN",United States,Minnesota,48,48.85611111,95,-95.69694444
ROX,"Roseau, MN",United States,Minnesota,48,48.85638889,95,-95.69694444
RPX,"Roundup, MT",United States,Montana,46,46.475,108,-108.5433333
RPX,"Roundup, MT",United States,Montana,46,46.47666667,108,-108.5541667
RQA,"Lone Pine, CA",United States,California,36,36.58833333,118,-118.0519444
RQA,"Lone Pine, CA",United States,California,36,36.58861111,118,-118.0494444
RQA,"Lone Pine, CA",United States,California,36,36.58861111,118,-118.0494444
RQA,"Lone Pine, CA",United States,California,36,36.58833333,118,-118.0519444
RQA,"Lone Pine, CA",United States,California,36,36.58861111,118,-118.0494444
RQB,"Atomic City, ID",United States,Idaho,43,43.42916667,113,-113.0591667
RQB,"Atomic City, ID",United States,Idaho,43,43.4325,113,-113.0555556
RQB,"Atomic City, ID",United States,Idaho,43,43.42916667,113,-113.0591667
RQB,"Atomic City, ID",United States,Idaho,43,43.4325,113,-113.0555556
RQC,"Harlowton, MT",United States,Montana,46,46.45416667,109,-109.855
RQC,"Harlowton, MT",United States,Montana,46,46.44861111,109,-109.8527778
RQD,"Mendota, CA",United States,California,36,36.75805556,120,-120.3713889
RQD,"Mendota, CA",United States,California,36,36.75861111,120,-120.3713889
RQE,"Prosser, WA",United States,Washington,46,46.21222222,119,-119.7927778
RQE,"Prosser, WA",United States,Washington,46,46.21333333,119,-119.7913889
RQE,"Prosser, WA",United States,Washington,46,46.21333333,119,-119.7955556
RQE,"Prosser, WA",United States,Washington,46,46.21333333,119,-119.7913889
RQE,"Prosser, WA",United States,Washington,46,46.21333333,119,-119.7955556
RQF,"Lincolnton, NC",United States,North Carolina,35,35.48361111,81,-81.16083333
RQF,"Lincolnton, NC",United States,North Carolina,35,35.48333333,81,-81.16111111
RQG,"Covington, TN",United States,Tennessee,35,35.58333333,89,-89.58722222
RQH,"Perkasie, PA",United States,Pennsylvania,40,40.38916667,75,-75.29055556
RQI,"Nixon Fork Mine, AK",United States,Alaska,62,62.23388889,154,-154.7347222
RQK,"China Lake, CA",United States,California,35,35.68777778,117,-117.6905556
RQK,"China Lake, CA",United States,California,35,35.68555556,117,-117.6919444
RQL,"Lowell, IN",United States,Indiana,41,41.23,87,-87.50777778
RQL,"Lowell, IN",United States,Indiana,41,41.23027778,87,-87.50777778
RQM,"Sterling, MA",United States,Massachusetts,42,42.425,71,-71.79111111
RQM,"Sterling, MA",United States,Massachusetts,42,42.42583333,71,-71.79277778
RQN,"Cave Junction, OR",United States,Oregon,42,42.10416667,123,-123.6822222
RQN,"Cave Junction, OR",United States,Oregon,42,42.10361111,123,-123.6825
RQO,"Seneca, NY",United States,New York,42,42.71527778,76,-76.88222222
RQP,"Lovington, NM",United States,New Mexico,32,32.95,103,-103.4061111
RQP,"Lovington, NM",United States,New Mexico,32,32.95388889,103,-103.4088889
RQQ,"Woodland, CA",United States,California,38,38.67388889,121,-121.8722222
RQQ,"Woodland, CA",United States,California,38,38.67388889,121,-121.8719444
RQR,"Harbor Springs, MI",United States,Michigan,45,45.42555556,84,-84.91333333
RQT,"Lubbock, TX",United States,Texas,33,33.48555556,101,-101.8127778
RQT,"Lubbock, TX",United States,Texas,33,33.48555556,101,-101.8127778
RQT,"Lubbock, TX",United States,Texas,33,33.48555556,101,-101.8127778
RQT,"Lubbock, TX",United States,Texas,33,33.48555556,101,-101.8127778
RQU,"Wasco, CA",United States,California,35,35.61972222,119,-119.3536111
RQV,"Salt Lake City, UT",United States,Utah,40,40.61916667,111,-111.9927778
RQV,"Salt Lake City, UT",United States,Utah,40,40.61944444,111,-111.9927778
RQW,"Parowan, UT",United States,Utah,37,37.85972222,112,-112.8161111
RQW,"Parowan, UT",United States,Utah,37,37.85972222,112,-112.8158333
RQX,"Burlington, CO",United States,Colorado,39,39.2425,102,-102.2852778
RQY,"Comanche, TX",United States,Texas,31,31.91694444,98,-98.60027778
RQY,"Comanche, TX",United States,Texas,31,31.92027778,98,-98.59916667
RQZ,"Mary Esther, FL",United States,Florida,30,30.42888889,86,-86.68888889
RQZ,"Mary Esther, FL",United States,Florida,30,30.42777778,86,-86.68916667
RRT,"Warroad, MN",United States,Minnesota,48,48.94138889,95,-95.34833333
RSH,"Russian Mission, AK",United States,Alaska,61,61.78305556,161,-161.3191667
RSH,"Russian Mission, AK",United States,Alaska,61,61.775,161,-161.3194444
RSJ,"Rosario, WA",United States,Washington,48,48.63333333,122,-122.85
RSL,"Russell, KS",United States,Kansas,38,38.87222222,98,-98.81166667
RSL,"Russell, KS",United States,Kansas,38,38.87138889,98,-98.81166667
RSN,"Ruston, LA",United States,Louisiana,32,32.51166667,92,-92.62888889
RSN,"Ruston, LA",United States,Louisiana,32,32.51472222,92,-92.58833333
RSP,"Raspberry Strait, AK",United States,Alaska,58,58.03333333,153,-153
RST,"Rochester, MN",United States,Minnesota,43,43.91027778,92,-92.49638889
RST,"Rochester, MN",United States,Minnesota,43,43.91027778,92,-92.49638889
RST,"Rochester, MN",United States,Minnesota,43,43.90833333,92,-92.5
RSW,"Fort Myers, FL",United States,Florida,26,26.53611111,81,-81.755
RSW,"Fort Myers, FL",United States,Florida,26,26.53611111,81,-81.75527778
RTE,"Marguerite Bay, AK",United States,Alaska,55,55.7,131,-131.6333333
RTN,"Raton, NM",United States,New Mexico,36,36.74138889,104,-104.5011111
RTN,"Raton, NM",United States,New Mexico,36,36.74166667,104,-104.5022222
RTN,"Raton, NM",United States,New Mexico,36,36.7425,104,-104.5016667
RTN,"Raton, NM",United States,New Mexico,36,36.74166667,104,-104.5022222
RTN,"Raton, NM",United States,New Mexico,36,36.7425,104,-104.5016667
RTO,"Colton, CA",United States,California,34,34.05638889,117,-117.365
RUI,"Ruidoso, NM",United States,New Mexico,33,33.36083333,105,-105.6625
RUI,"Ruidoso, NM",United States,New Mexico,33,33.46083333,105,-105.5302778
RUT,"Rutland, VT",United States,Vermont,43,43.52944444,72,-72.94833333
RUT,"Rutland, VT",United States,Vermont,43,43.53,72,-72.94972222
RUT,"Rutland, VT",United States,Vermont,43,43.52972222,72,-72.94972222
RUT,"Rutland, VT",United States,Vermont,43,43.53,72,-72.94972222
RUT,"Rutland, VT",United States,Vermont,43,43.52972222,72,-72.94972222
RVS,"Tulsa, OK",United States,Oklahoma,36,36.03944444,95,-95.98472222
RVS,"Tulsa, OK",United States,Oklahoma,36,36.03972222,95,-95.98472222
RVS,"Tulsa, OK",United States,Oklahoma,36,36.03944444,95,-95.98472222
RVS,"Tulsa, OK",United States,Oklahoma,36,36.03972222,95,-95.98472222
RVS,"Tulsa, OK",United States,Oklahoma,36,36.04055556,95,-95.98527778
RWB,"Rowan Bay, AK",United States,Alaska,56,56.65,134,-134.2833333
RWI,"Rocky Mount, NC",United States,North Carolina,35,35.85638889,77,-77.89194444
RWI,"Rocky Mount, NC",United States,North Carolina,35,35.85444444,77,-77.89055556
RWL,"Rawlins, WY",United States,Wyoming,41,41.80583333,107,-107.2002778
RWL,"Rawlins, WY",United States,Wyoming,41,41.80555556,107,-107.2
RWL,"Rawlins, WY",United States,Wyoming,41,41.80555556,107,-107.2
RWL,"Rawlins, WY",United States,Wyoming,41,41.80444444,107,-107.2013889
